Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"URL: http://boingboing.net/#85481344
Date: Not suppliedAaron Swartz has written up a warchalking FAQ that addresses the shibboleths 
and paranoia about discovering, marking and using wireless connectivity.     Is that illegal?     Although I am not a lawyer, I don't think it's illegal to make chalk marks 
    on the sidewalk. I know a lot of hopscotch players who'd be worried if it 
    was...     Well, is it immoral?     Not at all! Warchalking is a helpful service to assist people in finding 
",Safe Email,no,no,"Content is a benign, informational excerpt from a legitimate site (Boing Boing) about warchalking, with no requests for personal data, urgent actions, or suspicious elements.",98
"closing linguistics at soas call for help ! ! ! soas department of phonetics and linguistics to be closed in october 1992 dear colleagues , on tuesday may 19 , dr david bennett , head of our department , was told that we would cease functioning as of october of this year . we are a department of the school of oriental and african studies of the university of london . the members of our department are : dr david bennett prof thea bynon dr wynn chao dr monik charette dr katrina hayward dr richard ",Safe Email,no,no,"This is an old academic announcement from 1992 about a university department closure, listing staff names without any requests for personal data, money, or links.",95
"tmda.net/history.html:The first release of TMDA in April 2001 was essentially a rewrite of TMS in Python, April 2001 is earlier than July 26, 2001... prior art..from http://tmda.net/releases/old/ Parent Directory 19-Aug-2002 16:14 - README.MD5SUM 19-Aug-2002 16:14 4k tmda-0.01.tgz 22-Apr-2001 15:59 11k tmda-0.02.tgz 26-Apr-2001 12:06 12k tmda-0.02.txt 26-Apr-2001 12:50 1k tmda-0.10.tgz 27-Apr-2001 21:14 39k tmda-0.10.txt 30-Apr-2001 11:36 3k tmda-0.11.tgz 02-May-2001 17:17 38k tmda-0.11.txt 02-M",Safe Email,no,no,"Content is a benign excerpt from TMDA software history page, listing old release files and dates for prior art discussion; no malicious links, requests, or urgency.",95
"Digital Publishing Tools - Free Software Alert!
Publish Like a Professional with Digital Publishing ToolsEasily Create Professional:
eBooks
eBrochures
eCatalogs
Resumes
Newsletters
Presentations
Magazines
Photo Albums
Invitations
Much, much more
Save MONEY! - Save TreesSave on Printing, Postage and Advertising CostsDIGITAL PUBLISHING TOOLS
DOWNLOAD NEW FREE Version NOW!
*Limited Time Offer
Choose from these
Display Styles:
3D Page Turn
Slide Show
Sweep/Wipe
Embed hyperlinks and Link to anywhere ",Phishing Email,no,yes,"Email promotes free software download with urgency but lacks requests for personal info, malicious links, or impersonation of trusted entities; resembles spam advertising.",85
"hi again are story people though ride ball . often your phrase thing thing , lot . or brought our my town know . since differ chair , been rock fit . so , could made , some . green bird hour over . boy for for . place want thought figure . before let his both . - - phone : 192 - 867 - 2238 mobile : 913 - 443 - 1405 email : malignantdecca @ netins . net",Phishing Email,yes,yes,"Nonsensical, garbled text combined with invalid area code (192) and suspicious email address suggest an attempt to evade filters and solicit contact for scams.",90
""" workshop on ellipsis in conjunction "" workshop on ellipsis in conjunction berlin , oct . 2 - 3 , 1998 organizers project group "" focus syntax "" : niina zhang , kerstin schwabe , horst dieter gasde , andre meinunger zas jaegerstr . 10-11 10117 berlin germany tel : 49-30 - 20192-410 ; 49-30 - 20192-572 fax : 49-30 - 20192-402 ellipsis @ zas . gwz-berlin . de http / / www . zas . gwz-berlin . de program friday , october 2 , 1998 chair : kerstin schwabe 9 . 30 - 10 . 30 alan munn michigan state u ",Safe Email,no,no,"Content is a legitimate 1998 academic workshop announcement with contact details and no requests for info, links, or attachments.",98
re : hi . . . y - 0 - u - n - g s . e . x . y girls for you : ) exclusive h @ rd content : ) ) ) portal : use this link to : http : / / obill . biz / 460 / lg / welcome now : ) ) ),Phishing Email,yes,yes,"Obfuscated text and suspicious link promising explicit content to lure clicks, indicative of scam/phishing tactics.",95
"organization announcement given the growth in ees it has become apparent that it is time to consolidate the risk functions between ees and ews . this will provide ees with the systems , resources and risk expertise of the wholesale energy groups necessary for it to continue to grow and take advantage of current market opportunities . with this in mind and in agreement with the management of ees , two new risk groups inside enron americas will be formed to provide ees with pricing , structuring ,",Safe Email,no,no,"Content is a legitimate-sounding internal business announcement about organizational changes, with no requests for information, links, or urgent actions typical of phishing.",98
"Looks and sounds a hell of a lot like Clare's cat, Violence...A tall tail or is it a prowling panther?
http://www.thisislocallondon.co.uk/news/weird/display.var.633939.Bizarre+London.0.html
Security cameras at the Gardiner house filmed the cat
The Plumstead panther has been spotted just yards from the scene of a 
sighting made three weeks ago but this time it was caught on camera.Steve Gardiner, 41, claims to have spotted the large cat in his garden in 
Upton Road, Plumstead, in the sixth report",Safe Email,no,no,"Content shares a quirky news story about a panther sighting with a link to a legitimate local news site; no requests for info, urgency, or malicious intent.",95
"fw : end of quarter funds flow targets so did deffner price this . - - - - - original message - - - - - from : schwieger , jim sent : wednesday , september 12 , 2001 1 : 48 pm to : kitchen , louise ; lavorato , john cc : martin , thomas a . subject : re : end of quarter funds flow targets louise arnold , john ; arora , harry ; baughman , edward d . ; belden , tim ; black , don ; breslau , craig ; calger , christopher f . ; collonges , remi ; colwell , wes ; davies , derek ; davis , mark dana ; d",Safe Email,no,no,"Content is a forwarded internal business email about financial targets from 2001, lacking any requests for info, links, or urgency typical of phishing.",98
confirmations just talked to steve jackson at aep and it looks like they may want to use decaf to do intramonth confirmations . we will have to come up with a way to confirm just certain deals and not all deals . i will add to the meeting for next week . thanks bob,Safe Email,no,no,"The content is a straightforward internal business email discussing work discussions, meetings, and systems, with no requests for sensitive information, links, or urgent actions typical of phishing.",98
