Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"tmda.net/history.html:The first release of TMDA in April 2001 was essentially a rewrite of TMS in Python, April 2001 is earlier than July 26, 2001... prior art..from http://tmda.net/releases/old/ Parent Directory 19-Aug-2002 16:14 - README.MD5SUM 19-Aug-2002 16:14 4k tmda-0.01.tgz 22-Apr-2001 15:59 11k tmda-0.02.tgz 26-Apr-2001 12:06 12k tmda-0.02.txt 26-Apr-2001 12:50 1k tmda-0.10.tgz 27-Apr-2001 21:14 39k tmda-0.10.txt 30-Apr-2001 11:36 3k tmda-0.11.tgz 02-May-2001 17:17 38k tmda-0.11.txt 02-M",Safe Email,no,no,It appears to be a historical directory listing from tmda.net; no demand for credentials or impersonation cues.,65
"Digital Publishing Tools - Free Software Alert!
Publish Like a Professional with Digital Publishing ToolsEasily Create Professional:
eBooks
eBrochures
eCatalogs
Resumes
Newsletters
Presentations
Magazines
Photo Albums
Invitations
Much, much more
Save MONEY! - Save TreesSave on Printing, Postage and Advertising CostsDIGITAL PUBLISHING TOOLS
DOWNLOAD NEW FREE Version NOW!
*Limited Time Offer
Choose from these
Display Styles:
3D Page Turn
Slide Show
Sweep/Wipe
Embed hyperlinks and Link to anywhere ",Phishing Email,yes,yes,Lacks clear sender verification; urges download; uses generic promo and urgency typical of phishing.,75
"hi again are story people though ride ball . often your phrase thing thing , lot . or brought our my town know . since differ chair , been rock fit . so , could made , some . green bird hour over . boy for for . place want thought figure . before let his both . - - phone : 192 - 867 - 2238 mobile : 913 - 443 - 1405 email : malignantdecca @ netins . net",Phishing Email,yes,yes,"Nonsensical content with obfuscated contact details; lacks any legitimate context, typical of phishing spam.",72
""" workshop on ellipsis in conjunction "" workshop on ellipsis in conjunction berlin , oct . 2 - 3 , 1998 organizers project group "" focus syntax "" : niina zhang , kerstin schwabe , horst dieter gasde , andre meinunger zas jaegerstr . 10-11 10117 berlin germany tel : 49-30 - 20192-410 ; 49-30 - 20192-572 fax : 49-30 - 20192-402 ellipsis @ zas . gwz-berlin . de http / / www . zas . gwz-berlin . de program friday , october 2 , 1998 chair : kerstin schwabe 9 . 30 - 10 . 30 alan munn michigan state u ",Safe Email,no,no,It reads as a historical academic event listing with public contact info and no request for sensitive data or credentials.,70
re : hi . . . y - 0 - u - n - g s . e . x . y girls for you : ) exclusive h @ rd content : ) ) ) portal : use this link to : http : / / obill . biz / 460 / lg / welcome now : ) ) ),Phishing Email,yes,yes,"Explicit bait with adult content and an obfuscated link to a suspicious domain, a common phishing tactic.",92
"organization announcement given the growth in ees it has become apparent that it is time to consolidate the risk functions between ees and ews . this will provide ees with the systems , resources and risk expertise of the wholesale energy groups necessary for it to continue to grow and take advantage of current market opportunities . with this in mind and in agreement with the management of ees , two new risk groups inside enron americas will be formed to provide ees with pricing , structuring ,",Safe Email,no,no,"It appears to be an internal corporate restructuring memo about consolidating risk functions; there are no phishing indicators like links, requests for credentials, or urgency.",70
"Looks and sounds a hell of a lot like Clare's cat, Violence...A tall tail or is it a prowling panther?
http://www.thisislocallondon.co.uk/news/weird/display.var.633939.Bizarre+London.0.html
Security cameras at the Gardiner house filmed the cat
The Plumstead panther has been spotted just yards from the scene of a 
sighting made three weeks ago but this time it was caught on camera.Steve Gardiner, 41, claims to have spotted the large cat in his garden in 
Upton Road, Plumstead, in the sixth report",Safe Email,yes,no,The message contains a suspicious link to an untrusted site and sensational framing with no verifiable sender context.,65
"fw : end of quarter funds flow targets so did deffner price this . - - - - - original message - - - - - from : schwieger , jim sent : wednesday , september 12 , 2001 1 : 48 pm to : kitchen , louise ; lavorato , john cc : martin , thomas a . subject : re : end of quarter funds flow targets louise arnold , john ; arora , harry ; baughman , edward d . ; belden , tim ; black , don ; breslau , craig ; calger , christopher f . ; collonges , remi ; colwell , wes ; davies , derek ; davis , mark dana ; d",Safe Email,no,no,Internal corporate email header about financial targets; no suspicious links or credential requests.,65
confirmations just talked to steve jackson at aep and it looks like they may want to use decaf to do intramonth confirmations . we will have to come up with a way to confirm just certain deals and not all deals . i will add to the meeting for next week . thanks bob,Safe Email,no,no,"Internal planning email about confirmations; mentions a colleague and a meeting, with no requests for credentials or external links or urgent action.",70
"enrononline budgeting method as you each have heard over the past few days , enrononline is currently looking at a new methodology for charging the business units for services in 2002 . we intend to move away from an allocation mindset into one where services ( in the form of products , transactions , and development ) are charged on a usage basis , allowing the business units to scale and develop their markets in a more cost responsive way . my assistant will be contacting your offices to sched",Safe Email,no,no,"Describes an internal budgeting change and scheduling; lacks credential requests, urgent actions, or malicious links.",65
"re : 5 . 1237 sum : basic word order ( and remarks on typology ) fritz newmeyer raises some important issues about typological research as instantiated in nichols ' work and elsewhere , which call for some comments . first , the notion of language type is an idealization : this is often made clear in typology courses , where non-existent artificial languages are considered as logically possible or impossible language types , if not always in the published literature ( though the point is clearly",Safe Email,no,no,"It appears to be an academic email fragment discussing typology with no urgent requests, links, or sensitive data; coherent content referencing known authors, suggesting legitimate scholarly correspondence.",85
"Are you in debt for $4,000 or more?Are you tired of being overwhelmed by your bills?Feeling as if is there nothing you can do about it?Do you have too many credit cards?We can help you get out of debt without another loan!
We make Debt a thing of the Past!
We offer hope and help to put you back on track with your finances!
We are here to help!You don't have to be a homeowner!
Your past credit history does not matter!
You have nothing to lose and everything to gain! For a FREE Consultation   Plea",Phishing Email,yes,yes,"It uses generic debt-relief marketing language with high-pressure promises and lacks verifiable sender information, which are common in phishing/scam emails.",65
